1.131969 0.331746 
1.321824 0.647141 
1.610285 1.087811 
2.093456 1.814821 
3.012393 2.911259 
5.382020 5.432939 
12.349428 9.499533 
37.376408 18.997332 
132.555202 43.959482 
502.809440 112.818554 
